"state_code","latitude","longitude","zip_code","id","city","name","founded_at","closed_at","first_funding_at","last_funding_at","age_first_funding_year","age_last_funding_year","age_first_milestone_year","age_last_milestone_year","relationships","funding_rounds","funding_total_usd","milestones","is_CA","is_NY","is_MA","is_TX","is_otherstate","category_code","is_software","is_web","is_mobile","is_enterprise","is_advertising","is_gamesvideo","is_ecommerce","is_biotech","is_consulting","is_othercategory","has_VC","has_angel","has_roundA","has_roundB","has_roundC","has_roundD","is_top500","status"
"NY",40.737216,-73.990947,"10003","c:15709","New York","Robotgalaxy",2006-01-01,2012-12-09,2007-01-01,2008-09-16,1,2.7096,NA,NA,1,2,1.2e+07,0,0,1,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"closed"
"CA",37.36883,-122.03635,"94085","c:63053","Sunnyvale","PasswordBank",2008-01-01,NA,2008-03-01,2009-07-01,0.1644,1.4986,3.1644,5.5479,6,2,3500000,2,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"acquired"
"CA",37.433414,-122.128772,"94306","c:668","Palo Alto","SnapTell",2006-01-01,NA,2007-06-07,2007-06-07,1.4301,1.4301,2.3452,3.4575,5,1,4e+06,3,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"acquired"
"CA",33.87751,-117.727046,"92887","c:79149","Yorba Linda","Gigi Hill",2009-01-01,2013-07-16,2011-06-15,2012-08-08,2.4521,3.6027,NA,NA,9,2,4e+06,0,1,0,0,0,0,"manufacturing",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"closed"
"CA",37.409618,-122.017792,"94089","c:17070","Sunnyvale","CloudShield Technologies",2000-01-01,NA,2005-10-28,2007-09-17,5.8274,7.7151,10.0082,10.0082,11,2,2.5e+07,1,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"acquired"
"NY",40.73901,-73.997259,"10011","c:7329","New York","Instinctiv",2007-08-01,NA,2008-06-01,2011-05-05,0.8356,3.7616,0.9041,0.9041,5,3,1420698,1,0,1,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,"acquired"
"CA",37.2496346,-121.9665932,"95008","c:26666","Campbell","Anchor Bay Technologies",2001-10-01,NA,2003-05-16,2007-01-29,1.6219,5.3315,-3.7507,-3.7507,5,2,1e+07,1,1,0,0,0,0,"semiconductor",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,"acquired"
"CA",37.441537,-122.158332,"94301","c:32475","Palo Alto","Waze",2007-01-01,NA,2008-03-01,2011-10-18,1.1644,4.7973,2.326,6.9041,18,3,6.7e+07,5,1,0,0,0,0,"transportation",0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,"acquired"
"CA",37.5068854,-122.2475729,"94070","c:5585","San Carlos","Aster Data Systems",2005-07-01,NA,2005-11-01,2010-09-22,0.337,5.2301,4.1726,5.7205,13,4,5.3e+07,3,1,0,0,0,0,"analytics",0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,"acquired"
"CA",34.050451,-118.437775,"90024","c:59298","Los Angeles","Diversion",2010-05-01,2012-06-01,2010-10-18,2011-07-22,0.4658,1.2247,0,1.2247,5,2,3e+05,2,1,0,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,"closed"
"CA",37.441537,-122.158332,"94301","c:19725","Palo Alto","Codesion",2002-01-01,NA,2007-09-01,2010-07-01,5.6685,8.5014,6.7534,8.0932,4,3,1400000,2,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"acquired"
"CA",37.7617955,-122.4092704,"94110","c:3770","San Francisco","Xoopit",2004-01-01,NA,2006-12-01,2008-04-02,2.9178,4.2548,2.0027,7.1699,4,2,6500000,3,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"acquired"
"CA",37.792871,-122.400747,"941017","c:13127","San Francisco","One Block Off the Grid (1BOG)",2008-11-01,NA,2010-02-11,2010-02-11,1.2795,1.2795,2.7041,3.5836,8,1,5e+06,3,1,0,0,0,0,"cleantech",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"acquired"
"WA",39.78373,-100.445882,"98104","c:59187","Seattle","Appature",2007-01-01,NA,2009-12-07,2012-07-13,2.9342,5.5342,3.9178,6.1973,6,2,9600000,2,0,0,0,0,1,"enterprise",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"acquired"
"WA",47.631239,-122.16806,"98005","c:253","Bellevue","Action Engine",2000-02-01,NA,2000-05-01,2007-07-01,0.2466,7.4164,3.9178,10.9233,9,5,58200000,3,0,0,0,0,1,"mobile",0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"acquired"
"MA",42.49739,-71.416794,"1720","c:1350","Acton","Blackwave",2006-01-01,NA,2006-12-01,2009-09-30,0.9151,3.7479,0.5808,4.8822,14,3,2.8e+07,2,0,0,1,0,0,"network_hosting",0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,"acquired"
"TX",33.017317,-96.837682,"75244","c:26240","Dallas","SoftLayer",2005-01-01,NA,2009-09-30,2010-03-25,4.7479,5.2301,5.8548,7.7562,10,2,3e+07,3,0,0,0,1,0,"network_hosting",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"acquired"
"CA",34.007967,-118.489681,"94301","c:3487","Palo Alto","Mytopia",2007-01-01,NA,2008-01-01,2009-03-01,1,2.1644,4.3644,5.3342,10,2,3500000,2,1,0,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,"acquired"
"MA",42.337037,-71.251748,"2466","c:2478","Newton","JackPot Rewards",2008-01-01,2012-01-01,2008-02-01,2008-02-01,0.0849,0.0849,-1,0.1342,7,1,16700000,2,0,0,1,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"closed"
"AZ",33.414414,-111.909447,"85284","c:42062","Tempe","Andigilog",1996-01-01,2012-07-08,2007-02-20,2007-02-20,11.1452,11.1452,NA,NA,0,1,1.8e+07,0,0,0,0,0,1,"semiconductor",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"closed"
"CA",37.36883,-122.03635,"94085","c:51890","Sunnyvale","BARRX Medical",2003-01-01,NA,2010-07-14,2010-07-14,7.537,7.537,7.0055,7.0055,6,1,1.5e+07,1,1,0,0,0,0,"medical",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"acquired"
"CA",37.3767076,-121.997483,"95051","c:17481","Santa Clara","Power Analog Microelectronics",2004-01-01,2012-09-18,2007-12-01,2007-12-01,3.9178,3.9178,NA,NA,2,2,1.2e+07,0,1,0,0,0,0,"hardware",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"closed"
"OH",41.678675,-83.512728,"43607","c:148284","Toledo","Classiphix",2009-09-19,2013-05-01,2011-01-01,2011-01-01,1.2849,1.2849,0,0,1,1,15000,1,0,0,0,0,1,"ecommerce",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"closed"
"WA",47.603832,-122.330062,"98101","c:38095","Seattle","StartupDigest",2009-11-16,NA,2011-03-09,2011-03-09,1.3096,1.3096,1.3096,2.8822,11,1,2e+05,3,0,0,0,0,1,"news",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"acquired"
"CA",33.158093,-117.350597,"92008","c:42227","Carlsbad","WiLinx",2003-01-01,2012-01-04,2007-01-10,2007-01-10,4.0274,4.0274,NA,NA,0,1,1.5e+07,0,1,0,0,0,0,"semiconductor",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"closed"
"CA",37.779281,-122.419236,"94111","c:41006","San Francisco","Cohuman",2009-10-09,NA,2009-09-09,2011-01-01,-0.0822,1.2301,0.3151,1.2986,4,2,1400000,2,1,0,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"acquired"
"NY",40.707645,-74.010816,"10038","c:27938","New York","Correlix",2006-01-01,2013-05-01,2005-02-19,2012-02-14,-0.8658,6.1233,5.0027,5.0027,5,4,11400000,1,0,1,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,"closed"
"CA",37.4815098,-121.9453283,"94538","c:28482","Fremont","Redwood Systems",2008-01-01,NA,2008-10-03,2012-05-30,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,1,0,0,0,0,"cleantech",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,"acquired"
"TX",30.269004,-97.740395,"78701","c:5801","Austin","OtherInbox",2008-01-01,NA,2008-01-01,2010-09-20,0,2.7205,1.0027,5.9479,4,4,3800000,4,0,0,0,1,0,"messaging",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,"acquired"
"CA",37.555962,-122.288006,"94404","c:17738","San Mateo","M-Factor",2003-01-01,NA,2007-06-14,2009-02-10,4.4521,6.1151,6.5863,6.5863,3,2,10100000,1,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"acquired"
"CA",37.354469,-121.990433,"95051","c:45112","Santa Clara","Athena Design Systems",2003-01-01,2012-01-01,2007-01-29,2007-01-29,4.0795,4.0795,NA,NA,0,1,4e+06,0,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"closed"
"CA",37.552262,-122.292146,"94403","c:22726","San Mateo","Servo Software",2008-01-01,NA,2009-12-15,2009-12-15,1.9562,1.9562,1.9562,2.0027,11,1,3011408,3,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"acquired"
"CA",37.551882,-122.313472,"94402","c:43458","San Mateo","Levanta",1998-01-01,2008-05-09,2007-09-23,2007-09-23,9.7315,9.7315,6.0027,6.0027,2,1,8e+06,1,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"closed"
"CA",37.566009,-122.321646,"94401","c:195233","San Mateo","EdgeSpring",2010-07-01,NA,2010-07-01,2013-05-17,0,2.8795,2.3397,2.3397,15,2,12700000,1,1,0,0,0,0,"analytics",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"acquired"
"CA",33.831671,-118.315766,"90501","c:6219","Torrance","DotSpots",2007-09-01,2012-04-15,2007-09-01,2007-09-01,0,0,0.3342,3.2219,5,1,3e+05,4,1,0,0,0,0,"public_relations",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"closed"
"CA",37.755068,-122.418026,"94110","c:38337","San Francisco","about.me",2013-02-05,NA,2013-02-05,2013-02-05,0,0,-1.8027,-0.0959,21,1,5675000,2,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"acquired"
"CA",33.6156634,-111.8931647,"90291","c:20672","Santa Monica","Republic Project",2008-08-01,NA,2012-09-01,2012-09-01,4.0877,4.0877,4.6685,5.1863,13,1,1e+06,2,1,0,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"acquired"
"FL",28.66677,-81.392794,"32714","c:14483","Altamonte Springs","Hit Systems",2008-09-01,2013-01-10,2008-09-01,2008-09-01,0,0,NA,NA,2,1,125000,0,0,0,0,0,1,"enterprise",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"closed"
"CT",39.364504,-84.247556,"6880","c:44616","Westport","Yamisee",2010-01-01,2013-07-01,2010-03-24,2010-12-15,0.2247,0.9534,0.5808,1.0685,2,2,7e+05,2,0,0,0,0,1,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"closed"
"WA",47.603832,-122.330062,"98109","c:60580","Seattle","Thinkfuse",2010-08-01,NA,2010-11-01,2011-03-24,0.2521,0.6438,1.2685,1.7479,6,2,532000,2,0,0,0,0,1,"enterprise",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"acquired"
"CA",37.445326,-122.160671,"94301","c:1111","Palo Alto","EchoSign",2005-07-15,NA,2005-10-01,2007-10-01,0.2137,2.2137,4.6301,5.5534,8,2,8500000,3,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"WA",47.602416,-122.332614,"98104","c:2955","Seattle","PI Corporation",2003-01-01,NA,2006-07-27,2006-07-27,3.5699,3.5699,5.8795,9.3808,2,1,9400000,3,0,0,0,0,1,"network_hosting",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"acquired"
"RI",41.818712,-71.411775,"2903","c:148566","Providence","MoveableCode, Inc.",2010-01-01,2012-01-14,2009-01-01,2012-04-01,-1,2.2493,1.7479,1.7479,3,2,350000,1,0,0,0,0,1,"mobile",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"closed"
"NY",40.643438,-73.886452,"10013","c:703","New York","Daylife",2006-04-01,NA,2007-06-01,2009-06-16,1.1671,3.211,0.7534,2.811,16,2,12300000,3,0,1,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,"acquired"
"MA",42.599814,-71.367284,"1824","c:38721","Chelmsford","Desktone",2006-01-01,NA,2007-07-30,2011-12-16,1.5753,5.9589,4.4164,4.4164,6,5,25413298,1,0,0,1,0,0,"network_hosting",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,"acquired"
"CA",37.779281,-122.419236,"94105","c:79431","San Francisco","Pulse",2010-05-01,NA,2010-10-06,2011-06-16,0.4329,1.126,2.6904,3.5397,23,2,9800000,2,1,0,0,0,0,"news",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,"acquired"
"CA",37.779281,-122.419236,"94107","c:50449","San Francisco","Opzi",2010-05-01,2013-07-01,2010-01-01,2010-09-01,-0.3288,0.337,0.4082,0.8712,5,2,1015000,2,1,0,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"closed"
"CO",40.011355,-105.274166,"80302","c:61783","Boulder","Standing Cloud",2009-01-01,NA,2009-01-01,2012-06-21,0,3.4712,0,1.9123,4,5,10000003,2,0,0,0,0,1,"enterprise",0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,"acquired"
"IL",41.916619,-87.686634,"60647","c:10199","Chicago","Where I've Been",2007-06-08,NA,2008-03-15,2010-04-15,0.7699,2.8548,-0.4329,2.8521,3,2,1750000,2,0,0,0,0,1,"travel",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,"acquired"
"CA",37.779281,-122.419236,"94103","c:37304","San Francisco","HipChat",2009-09-01,NA,2010-08-10,2010-08-10,0.9397,0.9397,1.4959,3.8164,4,1,1e+05,2,1,0,0,0,0,"messaging",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"acquired"
"CA",37.441537,-122.158332,"94301","c:179507","Palo Alto","ScaleIO",2011-01-01,NA,2012-12-04,2012-12-04,1.926,1.926,1.6685,2.4658,1,1,1.2e+07,2,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"acquired"
"NY",40.730646,-73.986614,"10010","c:55122","New York","GroupMe",2010-05-01,NA,2010-08-25,2011-01-04,0.3178,0.6795,0.7945,2.8521,16,2,11450000,3,0,1,0,0,0,"messaging",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,"acquired"
"CA",37.7611016,-122.4160008,"94110","c:11498","San Francisco","WeAre.Us",2007-12-01,2012-04-23,2008-08-01,2008-08-01,0.6685,0.6685,-0.9151,0.863,7,1,50000,2,1,0,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"closed"
"CA",37.381876,-121.95993,"95054","c:16134","Santa Clara","Kickfire",2006-01-01,2010-06-17,2008-07-31,2008-07-31,2.5808,2.5808,3.0027,4.6082,4,1,2e+07,2,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"closed"
"TX",30.265927,-97.783642,"78746","c:35511","Austin","LifeSize, a Division of Logitech",2003-01-01,NA,2005-12-19,2006-09-18,2.9671,3.7151,6.9671,8.3342,16,2,42500000,3,0,0,0,1,0,"public_relations",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,"acquired"
"CA",33.916552,-118.397491,"CA 90245","c:30152","El Segundo,","CHiL Semiconductor",2006-01-01,NA,2006-01-01,2008-05-07,0,2.3479,0,5.1616,7,3,22487000,2,1,0,0,0,0,"semiconductor",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,"acquired"
"CA",37.5568425,-122.2884881,"94404","c:27339","San Mateo","Aptana",2007-01-01,NA,2009-07-14,2009-07-14,2.5342,2.5342,-1.2521,4.0493,3,1,7800000,2,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"acquired"
"NJ",40.707045,-74.956003,"8827","c:25510","Hampton","Enpirion",2001-01-01,NA,2004-12-21,2011-03-31,3.9726,10.2493,3,3,8,4,5.9e+07,1,0,0,0,0,1,"semiconductor",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,"acquired"
"ID",43.493525,-112.040092,"83402","c:33519","Idaho Falls","RFinity",2008-10-01,2013-06-01,2011-02-01,2011-02-01,2.337,2.337,0.5808,2.3726,5,1,4e+06,4,0,0,0,0,1,"mobile",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"closed"
"CA",32.901049,-117.192656,"92121","c:42223","San Diego","ecoATM",2008-08-02,NA,2010-02-17,2013-02-06,1.5452,4.5178,1.663,4.9178,6,4,71400000,3,1,0,0,0,0,"cleantech",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,"acquired"
"CA",37.779281,-122.419236,"94103","c:42497","San Francisco","Adura Technologies",2008-01-01,NA,2008-10-16,2012-04-26,0.7918,4.3205,3.9753,3.9753,5,3,25500000,1,1,0,0,0,0,"cleantech",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"acquired"
"CA",39.78373,-100.445882,"94040-2573","c:15123","Mountain View","Rhythm NewMedia",2005-01-01,NA,2010-11-10,2012-09-11,5.8603,7.6986,5.8603,7.6712,28,4,28932322,3,1,0,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,"acquired"
"CA",37.775196,-122.419204,"94105","c:23588","San Francisco","Topsy Labs",2007-01-15,NA,2008-01-01,2012-10-01,0.9616,5.7151,6.0438,6.8849,18,6,35200000,3,1,0,0,0,0,"analytics",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,"acquired"
"MA",42.504817,-71.195611,"1803","c:38273","Burlington","Digit Wireless",2000-01-01,2012-01-01,2005-03-14,2008-02-11,5.2027,8.1178,8.0055,8.0055,2,2,1e+07,1,0,0,1,0,0,"public_relations",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,"closed"
"CA",37.4280877,-122.143368,"94025","c:15018","Menlo Park","Silver Tail Systems",2008-01-08,NA,2008-09-26,2011-09-22,0.7178,3.7068,0.537,3.6274,11,3,22100000,4,1,0,0,0,0,"analytics",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,"acquired"
"MA",42.485093,-71.43284,"1720","c:37335","Acton","Tatara Systems",2001-01-01,NA,2004-01-20,2010-06-22,3.0521,9.4767,1,1,4,5,3.3e+07,1,0,0,1,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"acquired"
"CA",37.400115,-122.052208,"94303","c:31559","Mountain View","Reliant Technologies",2001-01-01,NA,2007-04-19,2007-04-19,6.2986,6.2986,6.0027,6.0027,9,1,1.5e+07,1,1,0,0,0,0,"biotech",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"acquired"
"CA",37.2624049,-121.9577052,"95008","c:9665","Campbell","Atrua Technologies",2000-01-01,NA,2006-12-07,2009-02-25,6.937,9.1589,6.0055,6.0055,6,3,1.3e+07,1,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"acquired"
"CA",37.293687,-121.934573,"95008","c:18163","Campbell","Casabi",2004-01-01,NA,2005-12-19,2007-03-12,1.9671,3.1945,2.2493,2.2493,5,2,12800000,1,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"NY",40.73901,-73.997259,"10011","c:14345","New York","Peek & Co",2007-11-01,2013-02-22,2008-01-01,2011-08-12,0.1671,3.7808,3.8356,6.1178,6,2,626096,3,0,1,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"closed"
"MA",42.3751,-71.105616,"2139","c:33416","Cambridge","Bluefin Labs",2008-06-01,NA,2008-04-01,2012-01-24,-0.1671,3.6493,4.1507,4.6849,12,4,20350000,3,0,0,1,0,0,"analytics",0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,"acquired"
"CA",37.404788,-121.940842,"95134","c:40147","San Jose","C2 Microsystems",2004-01-01,2012-11-05,2009-10-12,2009-10-12,5.7836,5.7836,2.0027,2.0027,1,1,1e+07,1,1,0,0,0,0,"hardware",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"closed"
"CA",37.4210225,-122.1377411,"94301","c:62269","Palo Alto","GoPollGo",2011-01-01,NA,2011-07-27,2011-07-27,0.5671,0.5671,0.5671,2.3534,5,1,425000,3,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"acquired"
"CA",35.966068,-115.118671,"95066","c:16273","Scotts Valley","Multigig",2003-01-01,NA,2008-05-12,2010-12-22,5.3644,7.9781,5.2521,5.2521,5,3,37891054,1,1,0,0,0,0,"semiconductor",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,"acquired"
"CA",32.833501,-117.26162,"92037","c:38196","La Jolla","Ortiva Wireless",2004-01-01,NA,2005-02-01,2011-10-04,1.0877,7.7616,6.8849,6.8849,9,5,4e+07,1,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,"acquired"
"CA",34.048857,-118.251343,"90245","c:5411","El Segundo","Sometrics",2007-09-01,NA,2008-05-14,2009-10-16,0.7014,2.126,2.4027,4.0548,10,3,5550000,4,1,0,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"CA",37.7869983,-122.400893,"94107","c:54465","San Francisco","Kima Labs",2010-01-01,NA,2010-08-01,2010-08-01,0.5808,0.5808,0,2.1315,3,1,770000,3,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"acquired"
"TX",32.960431,-96.83026,"75001","c:34267","Addison","Chronicity",2006-09-01,2012-04-01,2006-10-10,2011-05-26,0.1068,4.7342,NA,NA,0,4,19550000,0,0,0,0,1,0,"consulting",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,"closed"
"CA",40.730646,-73.986614,"94111","c:1042","San Francisco","Whiskey Media",2007-10-01,NA,2009-03-24,2009-12-31,1.4795,2.2521,2.2521,2.2521,6,2,4e+06,1,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"acquired"
"VA",38.92719,-77.216969,"22102","c:1756","McLean","Jobfox",2004-03-01,NA,2005-04-01,2009-12-24,1.0849,5.8192,6.3507,9.4411,14,4,4.2e+07,4,0,0,0,0,1,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,"acquired"
"CO",39.6350086,-106.5213459,"81620","c:31452","Avon","Natural Cleaners Colorado",2005-01-01,2010-03-05,2008-08-27,2008-08-27,3.6548,3.6548,NA,NA,0,1,1900000,0,0,0,0,0,1,"other",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"closed"
"CA",33.570171,-117.710676,"92656","c:39101","Aliso Viejo","Gaikai",2008-11-01,NA,2010-01-05,2011-07-20,1.1781,2.7151,2.5178,3.6685,21,3,45039999,3,1,0,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,"acquired"
"CA",37.779281,-122.419236,"94110","c:60186","San Francisco","Blue Buzz Network",2006-01-01,2013-06-01,2010-07-13,2010-07-13,4.5315,4.5315,5.5288,5.5288,1,1,1310000,1,1,0,0,0,0,"news",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"closed"
"OR",45.520247,-122.674195,"97224","c:74341","Portland","Max-Viz",2001-01-01,NA,2008-01-01,2008-01-01,7.0027,7.0027,7.6712,7.6712,3,1,3e+06,1,0,0,0,0,1,"hardware",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"acquired"
"CA",37.504764,-122.259568,"94085","c:3950","Sunnyvale","Cotendo",2008-01-01,NA,2008-01-01,2011-06-15,0,3.4548,2.0247,3.9753,9,4,3.6e+07,3,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"acquired"
"CA",37.445586,-122.161929,"94301-1705","c:60457","Palo Alto","Particle Code",2010-05-01,NA,2010-06-30,2010-06-30,0.1644,0.1644,1.4822,1.4822,3,1,3e+06,1,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"acquired"
"CA",37.7710177,-122.4025976,"94103","c:7748","San Francisco","Flowgram",2007-06-01,2008-06-11,2008-01-31,2008-01-31,0.6685,0.6685,0.7973,5.2849,1,1,1300000,3,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"closed"
"AR",34.748528,-92.287158,"72201","c:35903","Little Rock","JavaJobs",1997-01-01,2012-11-03,2006-10-01,2006-10-01,9.7534,9.7534,9.7534,9.7534,1,1,50000,1,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"closed"
"NY",40.74406,-74.004592,"10012","c:714","New York","Behance",2006-02-01,NA,2012-05-14,2012-05-14,6.2849,6.2849,5.7507,7.3068,15,1,6500000,3,0,1,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"acquired"
"MA",42.3751,-71.105616,"2142","c:90087","Cambridge","Locu",2011-01-01,NA,2011-09-07,2012-04-23,0.6822,1.3096,0.3288,2.5945,5,2,4600000,2,0,0,1,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,"acquired"
"MA",42.391389,-71.270987,"2451","c:9373","Waltham","dynaTrace software",2005-01-01,NA,2007-02-15,2011-01-07,2.1233,6.0192,2,6.5123,5,3,21900000,2,0,0,1,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,"acquired"
"NY",40.730646,-73.986614,"10010","c:16343","New York","Socialbomb",2008-06-05,NA,2008-12-01,2008-12-01,0.4904,0.4904,1.1808,1.1808,6,1,240000,1,0,1,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"acquired"
"CA",32.9388917,-117.2398594,"92130","c:13734","San Diego","Imagine Communications",2005-01-01,NA,2005-01-01,2010-04-20,0,5.3014,5.0027,5.0027,17,4,34700000,1,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,"acquired"
"IL",41.808458,-88.073008,"60188","c:4060","Lisle","Univa UD",2004-05-10,NA,2005-08-01,2010-03-23,1.2274,5.8712,3.6466,6.6959,4,4,3.3e+07,2,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,"acquired"
